test_id,PM2.5,PM10,O3
miyunshuik_aq#0,14.039808601359884,67.07704409480591,110.99971974929666
miyunshuik_aq#1,7.587962545364843,65.71898358128576,126.7876839141427
miyunshuik_aq#2,13.7762985960175,77.76174823460586,129.58938202376808
miyunshuik_aq#3,8.3806645014186,99.06323967160998,147.8142148439727
miyunshuik_aq#4,18.189117536543417,62.38915153156626,178.44400770187204
miyunshuik_aq#5,22.309187130154488,58.76364109952213,216.6410676016121
miyunshuik_aq#6,24.52524754875036,71.13024039857514,224.90698751159968
miyunshuik_aq#7,25.773199141953405,83.1887420689128,230.74270862945923
miyunshuik_aq#8,21.876313240091974,98.9652688451791,217.89667903061812
miyunshuik_aq#9,27.54971522509382,103.41171709328286,233.35675353908243
miyunshuik_aq#10,43.008386663516134,93.35347765445484,216.56554724387456
miyunshuik_aq#11,17.57298566620079,114.09417624550852,201.9890985301792
miyunshuik_aq#12,19.682295337436695,111.75926460464329,180.03331714631565
miyunshuik_aq#13,24.253722967044077,113.62366023257388,175.97785534313508
miyunshuik_aq#14,22.575002192510432,107.86401705619036,152.5247972383127
miyunshuik_aq#15,32.653783323956944,123.10961682601422,134.83672855544725
miyunshuik_aq#16,25.515955306256252,81.98499857432257,123.00028410866202
miyunshuik_aq#17,29.76531386702822,78.41028457030858,119.4164191248851
miyunshuik_aq#18,27.89258795430298,72.7548358614904,111.25366472884593
miyunshuik_aq#19,29.05493586505413,83.06236365857634,100.2869711209821
miyunshuik_aq#20,28.09858988456038,68.67746913958675,84.5292587213568
miyunshuik_aq#21,26.223301560103668,90.5420039447778,82.08583208634597
miyunshuik_aq#22,27.400372460709868,153.0152219784415,85.94947493367917
miyunshuik_aq#23,32.02588255376929,78.56372304111358,91.22998528435448
miyunshuik_aq#24,37.09547827472359,89.56974094732092,94.15072682787162
miyunshuik_aq#25,36.272623322747414,112.46278047581721,94.7746507062102
miyunshuik_aq#26,36.21357052909767,67.569213766755,111.84407586754497
miyunshuik_aq#27,37.53105169764965,80.07891643705504,149.60860094315902
miyunshuik_aq#28,40.79924440228663,96.72640965662181,159.92711257105543
miyunshuik_aq#29,46.0694154684038,86.9145335933935,166.67691619030708
miyunshuik_aq#30,30.414329102014904,81.42385891278259,183.64713205251078
miyunshuik_aq#31,19.44017250897855,91.38038889063458,194.3083198043595
miyunshuik_aq#32,28.192323354698978,94.88608705877135,219.37721544346337
miyunshuik_aq#33,42.05420972536142,110.23274422003976,208.33519087061808
miyunshuik_aq#34,34.20816275331704,117.89772122528954,203.315982016736
miyunshuik_aq#35,38.31747342351506,138.0743596310389,178.4323776945685
miyunshuik_aq#36,40.79533260467228,138.64076139487014,160.97743898681097
miyunshuik_aq#37,48.05221422114236,141.5676410884068,159.01378113258147
miyunshuik_aq#38,39.84947866522405,155.2480266722583,152.34640901264441
miyunshuik_aq#39,40.866412450662224,137.36951469076706,126.89040614795127
miyunshuik_aq#40,43.28717951866386,131.2203228535901,112.23976838624621
miyunshuik_aq#41,54.80653879535374,116.75818826971098,119.04724336400939
miyunshuik_aq#42,69.14300713258099,119.1165712434958,113.24499650406386
miyunshuik_aq#43,62.64803303952627,109.85031421508242,100.88457149023289
miyunshuik_aq#44,50.39875357893709,107.59029441861551,82.92929874335506
miyunshuik_aq#45,46.10477080931478,102.90206713630891,93.2423250768737
miyunshuik_aq#46,34.84530195600522,107.59067681782054,79.91272266849005
miyunshuik_aq#47,50.93825835456101,113.634297269921,87.61928811283454
tiantan_aq#0,60.619924390718204,104.94662221607291,32.45562771845489
tiantan_aq#1,44.724881071552886,94.28175269241149,62.822778476683034
tiantan_aq#2,37.00787612395731,86.0157527379004,97.85255913366277
tiantan_aq#3,33.68195739049123,97.71601052294773,117.7619128072236
tiantan_aq#4,35.585492955836465,84.77243381177718,153.003059586691
tiantan_aq#5,38.76356128561482,68.01481012702337,163.99459237521955
tiantan_aq#6,53.62920769558856,80.09350394532177,177.4504950174852
tiantan_aq#7,48.82824095017049,81.56050420623326,193.49284657517538
tiantan_aq#8,46.59536928559061,94.39189190141424,168.41740923652995
tiantan_aq#9,61.7417290520131,95.91316596214637,136.34759508269056
tiantan_aq#10,71.04374578138372,99.59740331097808,155.13065123637762
tiantan_aq#11,81.2526300801411,108.35705541990755,137.86356464789557
tiantan_aq#12,73.4330539037064,113.66772999907108,139.29627975187788
tiantan_aq#13,61.9621487004914,110.33241533956071,139.70258965290876
tiantan_aq#14,87.79214245355735,99.2292682529906,115.46140553671768
tiantan_aq#15,60.99740162309595,140.0047343241839,93.97381689598113
tiantan_aq#16,60.44306926813837,122.49515804176343,90.29219029315459
tiantan_aq#17,68.00610549225426,102.71705329671242,66.5779371070589
tiantan_aq#18,51.284576061251755,106.34256717087621,43.12998417745986
tiantan_aq#19,42.75400771542199,113.16023528990426,51.02884079352071
tiantan_aq#20,52.8214419568223,93.38123572409833,20.569428580558426
tiantan_aq#21,47.00532505669402,126.82635212819865,35.042978523100025
tiantan_aq#22,59.964755904693874,165.8753415055158,31.911963894744687
tiantan_aq#23,70.04795901821072,133.78296327461803,26.072281741313553
tiantan_aq#24,69.04313897079788,122.2818280570566,41.26003952013394
tiantan_aq#25,74.83259023363733,209.42372718193897,55.179324485691005
tiantan_aq#26,82.62326904891978,169.3387033882282,86.44433476820195
