test_id,PM2.5,PM10,O3
miyunshuik_aq#0,23.944050973164856,58.48216401905425,108.31316216647997
miyunshuik_aq#1,22.971606541631004,64.40665383884702,126.49243289310857
miyunshuik_aq#2,24.922693382868278,70.41921521671355,145.8627123549308
miyunshuik_aq#3,26.456220833428088,55.44917306335208,174.82295100867387
miyunshuik_aq#4,20.423450639770767,59.809470046354605,194.70106933907087
miyunshuik_aq#5,24.711316834167636,54.9211730768063,213.60958708088333
miyunshuik_aq#6,28.080184233256325,46.41851157134786,248.70078408413627
miyunshuik_aq#7,20.43077558508054,51.030383280671096,251.60335507322378
miyunshuik_aq#8,22.210879796282622,55.84443697721814,241.85519865162823
miyunshuik_aq#9,22.373420335493762,63.79086769613295,230.6578185879473
miyunshuik_aq#10,23.585254866593097,75.92329252922534,221.41882471064844
miyunshuik_aq#11,27.139874472718414,78.25647006346136,203.7266770684334
miyunshuik_aq#12,33.47039124006331,98.13096994596394,182.68696354615912
miyunshuik_aq#13,30.98814414762732,96.25031708463071,172.67898459048325
miyunshuik_aq#14,31.410618116308193,88.37240477584737,159.89833167625386
miyunshuik_aq#15,33.87853935262605,87.54071257367373,145.4090577232805
miyunshuik_aq#16,33.49128304566442,88.93397522795448,134.66544977419105
miyunshuik_aq#17,34.76725383664913,71.10200922294061,125.03845495537054
miyunshuik_aq#18,31.61508718956001,81.91632998147894,105.77640537156896
miyunshuik_aq#19,33.934865776348246,71.87859615120404,100.51377275171757
miyunshuik_aq#20,32.04295240745826,74.46668999312459,95.63550735111124
miyunshuik_aq#21,33.1646791260681,67.4593976090903,82.11172437554428
miyunshuik_aq#22,38.677021140952526,76.75778305123353,88.35055240668554
miyunshuik_aq#23,35.933583671835976,87.00176151765234,78.41604672947788
miyunshuik_aq#24,37.90805620111803,99.61621867244361,88.77736538557801
miyunshuik_aq#25,41.4793376688124,88.17277571660765,103.76643181823681
miyunshuik_aq#26,44.38796008395782,99.12269165097365,127.49710136297958
miyunshuik_aq#27,40.05501539525122,84.65896432417743,157.16019792561002
miyunshuik_aq#28,43.286389393247305,92.84691468055878,191.10555021732975
miyunshuik_aq#29,43.707617053573784,72.3227173821965,222.84397424197067
miyunshuik_aq#30,40.26378164777998,84.13377253911112,227.9152114310269
miyunshuik_aq#31,33.99480316339351,75.43475808745158,243.01454472829795
miyunshuik_aq#32,37.141772197561366,79.65529480814551,234.5970765391084
miyunshuik_aq#33,39.26710921247131,85.8481912387559,228.8631450631034
miyunshuik_aq#34,43.59770971545187,96.8628553317359,226.95596787993153
miyunshuik_aq#35,45.01819661147126,99.48635389370747,207.45262620114485
miyunshuik_aq#36,47.3165787608681,120.49955270406696,194.97104588849282
miyunshuik_aq#37,51.10364686277177,116.48840022408501,183.96267438823313
miyunshuik_aq#38,56.93744804133644,113.31693566276063,165.26938768546847
miyunshuik_aq#39,53.9235682492943,108.78752573723476,147.24388939896204
