test_id,PM2.5,PM10,O3
miyunshuik_aq#0,26.218825849717483,67.42111091991067,125.46520322835349
miyunshuik_aq#1,23.520436460238052,75.82177925520797,126.9691461408674
miyunshuik_aq#2,24.80849542330711,76.73468617607479,143.83691493946156
miyunshuik_aq#3,25.074484895102135,85.44649418908227,174.97056593139538
miyunshuik_aq#4,21.348006181030435,90.63749896493593,200.53934407885976
miyunshuik_aq#5,20.820035049388327,70.96520992449062,223.2647061880781
miyunshuik_aq#6,20.21140340855285,80.70278796878304,241.35649709844915
miyunshuik_aq#7,19.65007985603277,63.24519761408899,242.46588344029982
miyunshuik_aq#8,19.457730129503332,79.61334583239301,223.5313901963641
miyunshuik_aq#9,19.66890698329547,90.88655455709647,230.21255819075478
miyunshuik_aq#10,27.499439394563208,96.6614541127976,220.72716533821767
miyunshuik_aq#11,29.53782333033712,99.6823516805662,196.62837191880428
miyunshuik_aq#12,29.554976187720715,109.48302487012565,182.3223509312123
miyunshuik_aq#13,27.93308083529117,131.62962212035745,167.35698533530086
miyunshuik_aq#14,29.027156022786492,124.20153783729077,146.68774460153
miyunshuik_aq#15,27.807406758351775,107.21200632840646,141.80538426117664
miyunshuik_aq#16,27.803281257636137,115.95128126475673,133.3906818904761
miyunshuik_aq#17,27.135333862219085,97.14251059469177,111.07539676797994
miyunshuik_aq#18,29.527114555902923,99.34283462528226,105.03714695007837
miyunshuik_aq#19,30.46563203077395,97.03617811365051,98.00464010500102
miyunshuik_aq#20,29.033198159067158,91.27454819811709,85.00481389084916
miyunshuik_aq#21,29.74613551415975,88.71170901049815,86.32196062736605
miyunshuik_aq#22,31.167463920571578,95.35492338864853,84.85145210454158
miyunshuik_aq#23,34.59668452821938,103.23590951378195,77.58264247032896
miyunshuik_aq#24,47.54822486254411,102.86835751381685,91.96793305414909
miyunshuik_aq#25,45.506487859957765,107.93110029042239,109.68785702267701
miyunshuik_aq#26,46.71773693918921,103.1746807310785,130.20979502265456
miyunshuik_aq#27,45.03975806684274,101.33404798972734,157.48186877680286
miyunshuik_aq#28,37.52443044414529,104.08144754768922,196.83451165150566
miyunshuik_aq#29,36.26065583656888,94.47774783748918,223.26916496838936
miyunshuik_aq#30,29.091575434098246,86.42152659503455,259.96181627825683
miyunshuik_aq#31,33.3361067092531,110.03454811200686,271.65828000691795
miyunshuik_aq#32,33.524384131578834,105.9543533474338,223.18612532199467
miyunshuik_aq#33,34.15993491642546,116.66409903364072,216.57128115773378
miyunshuik_aq#34,39.29901507219973,121.5398468576772,206.18451333790284
miyunshuik_aq#35,38.98104260300656,125.54095461227456,198.49431068208267
miyunshuik_aq#36,46.8620015486416,134.1054312376011,196.14552376213513
miyunshuik_aq#37,47.464272059166355,152.45260193656196,169.2968076970668
miyunshuik_aq#38,50.096598824944195,154.5309711806375,148.35660809620984
miyunshuik_aq#39,37.817897371382365,133.7002460647656,138.46363828915673
miyunshuik_aq#40,47.53055416829883,122.00404558096909,131.58683241270177
miyunshuik_aq#41,48.667402645823095,114.94661866476142,113.72278834190992
miyunshuik_aq#42,46.485792788954804,117.03111950610156,108.22663604686487
miyunshuik_aq#43,41.182473898408404,112.16577820228453,106.08218993002713
miyunshuik_aq#44,42.938078969841584,106.05549930851738,92.66666295974142
miyunshuik_aq#45,52.03823500116886,117.63344517709932,90.76508644330288
miyunshuik_aq#46,48.773375609206866,103.97721078177167,93.40784008458616
miyunshuik_aq#47,49.09617856514573,115.98189785216235,86.55638904251778
tiantan_aq#0,38.04188206940712,87.59055074878566,49.01080938809539
tiantan_aq#1,31.693947478609257,84.78054589731394,89.19819765929192
tiantan_aq#2,37.636988783533155,80.35532743033639,118.97656594718254
tiantan_aq#3,43.20143381757533,88.36300678956876,131.64198368076447
tiantan_aq#4,45.85358593200089,88.66392545305692,177.38587972020787
tiantan_aq#5,53.27022330505017,64.22766794424656,199.83513190663388
tiantan_aq#6,44.812158863987726,77.73594898370908,213.09966772361852
tiantan_aq#7,47.4227652665291,75.82196696198903,235.7826736096409
tiantan_aq#8,38.96803793437147,89.11327135091321,217.0846150878828
tiantan_aq#9,39.610608178658325,102.75883545431837,204.41757888904186
tiantan_aq#10,45.114392292768734,116.39495069761463,192.76920008027182
tiantan_aq#11,48.89395854914893,96.92854183928743,180.3441559294244
tiantan_aq#12,32.84628874318286,102.17240167556828,154.16241049484435
tiantan_aq#13,41.40894027582931,97.14315009685515,148.93505057045567
tiantan_aq#14,48.439172348316184,114.32029888833554,130.87002990436883
tiantan_aq#15,46.714566234726796,116.51135543690683,118.35029606122905
tiantan_aq#16,45.51384536783072,135.0065558608226,99.52403955522733
tiantan_aq#17,40.523012708426634,103.10459865458833,85.30415661692017
tiantan_aq#18,51.67441837311001,101.36830512633668,73.00692784419788
tiantan_aq#19,41.069808899323,94.7766710781385,68.65051709187077
tiantan_aq#20,43.32542228585431,135.21445446522304,60.51277305788539
tiantan_aq#21,44.179558930598915,124.32725215802793,59.946307262046226
tiantan_aq#22,45.93825700493958,115.02667356280377,41.58368023653128
tiantan_aq#23,51.74036489732707,119.27307646685695,44.069228661119126
tiantan_aq#24,70.75573621660376,108.9067872244558,59.33716069553047
tiantan_aq#25,71.77578212706968,147.03168775252837,92.66250122978248
tiantan_aq#26,60.74527963793758,130.81225767496377,123.84621389692273
tiantan_aq#27,57.507658817891425,90.46855570850592,144.4410240305502
tiantan_aq#28,55.934137253140406,81.06548371862289,164.6534020616591
tiantan_aq#29,42.440661193223484,59.5432952177352,208.2553112013362
tiantan_aq#30,39.967994591852296,68.35767121931744,216.8085820985411
tiantan_aq#31,49.30964065669519,70.98425394060122,235.45900961022818
tiantan_aq#32,34.05864493885858,80.81708322179024,221.36642403665414
tiantan_aq#33,45.89385182986279,95.41284444836795,205.55750850384774
tiantan_aq#34,45.78362724075437,89.32379790376599,198.05724439529223
tiantan_aq#35,50.732370465328955,92.71805380351614,182.43593594686422
tiantan_aq#36,48.868688967247394,87.7420341226028,156.25496438103255
tiantan_aq#37,50.37091111374714,102.72191030206486,153.9484501571424
tiantan_aq#38,49.805340487317444,132.16277894535264,127.62553662727052
tiantan_aq#39,66.9079241843655,102.91485041079552,116.01861772969937
tiantan_aq#40,49.449434788773615,145.00257702658976,101.23791824897954
tiantan_aq#41,55.09525903317543,99.00917882598101,100.76388100897283
tiantan_aq#42,56.13382880517158,79.53777409465746,82.34444251948615
tiantan_aq#43,58.21090143973234,96.62598013712581,76.94181454016675
tiantan_aq#44,45.743783394022806,107.15617951864564,72.50058085482668
tiantan_aq#45,48.10113555160994,110.89865208500103,74.01852278114639
tiantan_aq#46,46.76517464509474,92.65287192612048,66.66050373283473
tiantan_aq#47,46.92683540314391,104.26555125694159,68.42968924994338
yizhuang_aq#0,46.47982803657192,113.1669583271401,52.40092964995069
yizhuang_aq#1,36.67208944859921,97.82088571188797,85.64062502163621
yizhuang_aq#2,45.600603721642074,107.31757981717212,118.8993574585759
yizhuang_aq#3,45.00341423027474,111.03874341859219,139.08773950393987
yizhuang_aq#4,52.26958540237233,100.53900864813734,175.172120639138
yizhuang_aq#5,55.2361880331545,105.46770663916794,198.40498806958337
yizhuang_aq#6,52.7622659296686,87.27713561660707,227.65860056899578
yizhuang_aq#7,49.91401710190089,92.7399341714737,236.36854628360834
yizhuang_aq#8,46.08068787967868,100.62033466177657,223.5928138529513
yizhuang_aq#9,47.204372786795275,111.30093993745514,205.9639049418409
yizhuang_aq#10,41.428904505568966,111.17396003289139,188.61993252975154
yizhuang_aq#11,47.64646027920307,103.90724344286727,167.69623097568584
yizhuang_aq#12,44.9042975466034,113.28827777007312,163.06619246887772
yizhuang_aq#13,46.29910683878738,123.89631780262505,139.37346451900368
yizhuang_aq#14,50.6759124240066,127.14985680439909,128.94379211068932
yizhuang_aq#15,50.99958923024635,110.45537620242655,115.07396299448091
yizhuang_aq#16,50.46780407527575,138.60507579148864,105.35173037443627
yizhuang_aq#17,52.21028981439596,111.37404964951949,89.35434736656396
yizhuang_aq#18,48.64691327228692,107.22073252930588,77.32077723239787
yizhuang_aq#19,43.0239018561052,106.69692043688575,69.69246203564673
yizhuang_aq#20,45.8468060543875,134.73429458113378,56.68620639303599
yizhuang_aq#21,47.01494998592511,124.19879054040037,52.93539773359524
yizhuang_aq#22,51.71127060462389,113.98235708749425,43.23170650599297
yizhuang_aq#23,57.988704770373865,115.92529006859212,39.440785231053475
yizhuang_aq#24,71.26410275706351,125.86178807103425,67.54794478268701
yizhuang_aq#25,71.72585891463922,112.68398021190637,96.38598314124398
yizhuang_aq#26,67.3019377577063,128.4064475709792,120.90091440931799
yizhuang_aq#27,58.96924040671016,103.69631886871915,147.2125557993704
yizhuang_aq#28,57.72074983415183,83.39959110417259,177.9146863513802
yizhuang_aq#29,52.40282347109746,89.99622302407683,219.32978651813636
yizhuang_aq#30,45.38086326151764,80.44996634736559,215.65437469915912
yizhuang_aq#31,53.31563063815009,100.43395052325626,226.4290902799969
yizhuang_aq#32,33.57356581786661,91.36475666867226,206.43526275114556
yizhuang_aq#33,45.117892454315395,105.05895395975534,195.4495930572915
yizhuang_aq#34,44.79680209101916,111.0386333762421,181.7155389203595
yizhuang_aq#35,51.51305433458231,114.4174680077664,178.4236644164333
yizhuang_aq#36,58.08321516357958,120.08027999619442,156.44370688446978
yizhuang_aq#37,55.54518442854274,126.24823271468145,143.84191420455195
yizhuang_aq#38,55.36578082408372,138.71027374127297,121.13043394148903
yizhuang_aq#39,57.28126431902252,118.59786921832942,113.76479010818781
yizhuang_aq#40,57.76467484732629,130.9217941204054,106.63161719600127
yizhuang_aq#41,58.49721730229186,111.51335691633905,98.94479512496073
yizhuang_aq#42,56.96240606833607,92.88044199856436,81.01478818399194
yizhuang_aq#43,60.64012278360817,105.1552906749154,73.52006089881081
yizhuang_aq#44,54.93613820852013,119.85445019956465,79.78183319407682
yizhuang_aq#45,53.54937190602195,111.6254502702949,72.26093636250602
yizhuang_aq#46,48.243614393727974,134.39584958452494,61.86440713867323
yizhuang_aq#47,57.88384416516082,148.6956375263794,67.21228600797993
pingchang_aq#0,30.933705776332502,73.94118009259302,93.8927388689739
pingchang_aq#1,31.159645247957066,69.20704808164221,117.67936744068962
pingchang_aq#2,32.09856683837281,72.8519914388965,145.61958582374464
pingchang_aq#3,36.62840051365567,80.29665371647992,187.53251942234323
pingchang_aq#4,39.01200602628347,79.12889920946506,218.3252377146113
pingchang_aq#5,44.83753562683524,78.41432064027968,220.22317980358721
pingchang_aq#6,36.479379144844486,65.64104295395319,242.21112047784902
pingchang_aq#7,37.874254494672876,68.07229373784975,252.1887240705914
pingchang_aq#8,35.06934378815905,86.57495423636797,234.73026502691704
pingchang_aq#9,36.80146724354027,101.09756181263212,232.39308191772324
pingchang_aq#10,46.721887727267855,110.92787302049825,215.82323115003587
pingchang_aq#11,45.45582305166839,99.02893094878253,193.59001367340284
pingchang_aq#12,41.40154921682627,108.0211592174266,190.91809678678285
pingchang_aq#13,42.918451856268106,113.33817927274642,170.37507635539436
pingchang_aq#14,42.27799273081844,107.33806847649966,152.0148876930408
pingchang_aq#15,41.60002132375863,107.85664479013434,146.94417435197002
pingchang_aq#16,46.23941288923045,115.45273386617667,138.0033075001431
pingchang_aq#17,40.16557228345348,93.62836436645782,122.72608623203524
pingchang_aq#18,43.92699179700305,94.90414000913096,113.74101277451678
pingchang_aq#19,40.99442994135628,95.73759534299487,109.12631667910973
pingchang_aq#20,41.07773530870137,119.31219222729544,94.91914583802262
pingchang_aq#21,42.615818673380076,111.42556562767356,97.17821837213909
pingchang_aq#22,46.350901889988606,101.37842354501176,89.39687140131821
pingchang_aq#23,45.920750180610355,114.45110005869519,80.77366580949776
pingchang_aq#24,59.907951131862376,100.50409740551476,92.34624956776236
pingchang_aq#25,53.75790081311482,118.35083734290613,120.06442749061296
pingchang_aq#26,49.19201108953579,103.29597138255848,139.0896036072664
pingchang_aq#27,44.939567503851336,103.84516810229887,158.2849369046737
pingchang_aq#28,53.3719751364389,92.95445637635261,198.59726722073736
pingchang_aq#29,41.133786089540344,82.41699741052327,232.71955078863732
pingchang_aq#30,42.231826069534364,88.30803542414343,266.43368511970397
pingchang_aq#31,48.30846656301248,109.85879672801576,271.1668573445645
pingchang_aq#32,40.70078040000114,99.45333904682325,236.79790831582554
pingchang_aq#33,49.930131054220055,119.0881222980579,233.7358825151557
pingchang_aq#34,53.739393342794465,107.41665911495888,217.30374033676128
pingchang_aq#35,56.926185188718385,93.53613766140795,205.45788683391643
pingchang_aq#36,50.54072392094853,108.91340769382731,199.30821360291105
pingchang_aq#37,58.69191947161823,124.72586190391135,170.50424609973734
pingchang_aq#38,59.43191844368971,132.53642053998576,156.85679166875656
pingchang_aq#39,49.372616810066525,126.5460958655097,147.3845479079674
pingchang_aq#40,55.24163045455423,112.7487089990773,138.91089910978866
pingchang_aq#41,58.06059006949869,120.60832357581312,130.34075212072207
pingchang_aq#42,60.187063108822805,97.03186756913931,118.78963126160092
pingchang_aq#43,57.722817217502644,107.92901503386072,108.3966488196107
pingchang_aq#44,58.41081993563713,95.91857774175183,93.62966929802639
pingchang_aq#45,56.40840747715417,98.5878432058255,103.60358689444399
pingchang_aq#46,60.08635850496394,88.89240263880293,102.80354475425385
pingchang_aq#47,51.96457618802126,126.52999681971218,96.88110285494578
zhiwuyuan_aq#0,64.59764851516027,107.75420801424457,10.020001856322295
zhiwuyuan_aq#1,53.11155672250413,110.03180886433195,12.149198968818597
zhiwuyuan_aq#2,59.74565091058355,109.64506774009111,17.103264042175244
zhiwuyuan_aq#3,62.925654493897966,113.03069005265051,26.472466379018023
zhiwuyuan_aq#4,59.17796885428722,122.03990765517139,20.765075040947576
zhiwuyuan_aq#5,60.95364642145599,96.38900285440951,16.09860961866401
zhiwuyuan_aq#6,52.991443952729824,101.61120554821784,21.680851935802846
